○ 범죄 발생 및 검거 현황(전국) [],,,,,,,
죄종별,항목,단위,2016 년,2017 년,2018 년,2019 년,2020 년
아동학대처벌법위반(처분 불이행 등),남자검거인원[명],명,15,20,12,24,26
아동학대처벌법위반(처분 불이행 등),여자검거인원[명],명,3,7,7,24,10
아동학대처벌법위반(처분 불이행 등),불상검거인원[명],명,-,-,-,-,-
아동학대처벌법위반(처분 불이행 등),법인체[개],개,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),발생건수[건],건,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),검거건수[건],건,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),발생건수 대비 검거건수[%],%,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),검거인원[명],명,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),남자검거인원[명],명,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),여자검거인원[명],명,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),불상검거인원[명],명,-,-,-,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),법인체[개],개,-,-,-,-,-
아동학대처벌법위반(기타),발생건수[건],건,53,62,55,67,52
아동학대처벌법위반(기타),검거건수[건],건,53,61,53,61,52
아동학대처벌법위반(기타),발생건수 대비 검거건수[%],%,100,98.4,96.4,91,100
아동학대처벌법위반(기타),검거인원[명],명,62,64,57,51,51
아동학대처벌법위반(기타),남자검거인원[명],명,20,18,18,18,30
아동학대처벌법위반(기타),여자검거인원[명],명,41,46,39,33,21
아동학대처벌법위반(기타),불상검거인원[명],명,1,-,-,-,-
아동학대처벌법위반(기타),법인체[개],개,-,-,-,-,-
액화석유가스의안전및사업관리법,발생건수[건],건,95,96,84,97,105
액화석유가스의안전및사업관리법,검거건수[건],건,91,95,83,96,102
액화석유가스의안전및사업관리법,발생건수 대비 검거건수[%],%,95.8,99,98.8,99,97.1
액화석유가스의안전및사업관리법,검거인원[명],명,123,220,106,110,142
액화석유가스의안전및사업관리법,남자검거인원[명],명,106,205,94,101,129
액화석유가스의안전및사업관리법,여자검거인원[명],명,17,14,9,9,10
액화석유가스의안전및사업관리법,불상검거인원[명],명,-,1,3,-,3
액화석유가스의안전및사업관리법,법인체[개],개,25,19,15,19,20
양곡관리법,발생건수[건],건,5,4,1,2,1
양곡관리법,검거건수[건],건,5,4,1,2,1
양곡관리법,발생건수 대비 검거건수[%],%,100,100,100,100,100
양곡관리법,검거인원[명],명,10,7,1,3,1
양곡관리법,남자검거인원[명],명,9,6,-,3,1
양곡관리법,여자검거인원[명],명,1,1,1,-,-
양곡관리법,불상검거인원[명],명,-,-,-,-,-
양곡관리법,법인체[개],개,1,-,-,1,-
여객자동차운수사업법,발생건수[건],건,1116,1768,664,1134,855
여객자동차운수사업법,검거건수[건],건,1083,1664,648,1090,780
여객자동차운수사업법,발생건수 대비 검거건수[%],%,97,94.1,97.6,96.1,91.2
여객자동차운수사업법,검거인원[명],명,1511,2782,1059,1496,1179
여객자동차운수사업법,남자검거인원[명],명,1372,2563,954,1388,1035
여객자동차운수사업법,여자검거인원[명],명,127,200,96,98,111
여객자동차운수사업법,불상검거인원[명],명,12,19,9,10,33
여객자동차운수사업법,법인체[개],개,120,108,59,36,22
여권법,발생건수[건],건,43,19,17,26,37
여권법,검거건수[건],건,34,19,11,23,33
여권법,발생건수 대비 검거건수[%],%,79.1,100,64.7,88.5,89.2
여권법,검거인원[명],명,70,34,44,53,62
여권법,남자검거인원[명],명,43,27,27,39,55
여권법,여자검거인원[명],명,24,7,12,13,6
여권법,불상검거인원[명],명,3,-,5,1,1
여권법,법인체[개],개,-,-,-,-,-
영해및접속수역법,발생건수[건],건,21,7,6,9,3
영해및접속수역법,검거건수[건],건,21,7,6,9,3
영해및접속수역법,발생건수 대비 검거건수[%],%,100,100,100,100,100
영해및접속수역법,검거인원[명],명,51,14,11,11,6
영해및접속수역법,남자검거인원[명],명,50,14,11,11,6
영해및접속수역법,여자검거인원[명],명,1,-,-,-,-
영해및접속수역법,불상검거인원[명],명,-,-,-,-,-
영해및접속수역법,법인체[개],개,-,-,-,-,-
영화및비디오물의진흥에관한법률,발생건수[건],건,21,12,12,27,11
영화및비디오물의진흥에관한법률,검거건수[건],건,21,11,12,27,11
영화및비디오물의진흥에관한법률,발생건수 대비 검거건수[%],%,100,91.7,100,100,100
영화및비디오물의진흥에관한법률,검거인원[명],명,27,12,16,32,17
영화및비디오물의진흥에관한법률,남자검거인원[명],명,21,9,14,30,16
영화및비디오물의진흥에관한법률,여자검거인원[명],명,5,3,2,2,1
영화및비디오물의진흥에관한법률,불상검거인원[명],명,1,-,-,-,-
영화및비디오물의진흥에관한법률,법인체[개],개,3,3,2,-,-
옥외광고물법위반,발생건수[건],건,1005,665,352,216,158
옥외광고물법위반,검거건수[건],건,896,592,307,186,121
옥외광고물법위반,발생건수 대비 검거건수[%],%,89.2,89,87.2,86.1,76.6
옥외광고물법위반,검거인원[명],명,928,640,402,325,196
옥외광고물법위반,남자검거인원[명],명,748,507,318,259,147
옥외광고물법위반,여자검거인원[명],명,87,73,45,30,20
옥외광고물법위반,불상검거인원[명],명,93,60,39,36,29
옥외광고물법위반,법인체[개],개,164,124,52,53,30
위증죄,발생건수[건],건,2016,1930,1893,1746,1540
위증죄,검거건수[건],건,1717,1659,1634,1512,1295
위증죄,발생건수 대비 검거건수[%],%,85.2,86,86.3,86.6,84.1
위증죄,검거인원[명],명,2657,2583,2617,2403,2106
위증죄,남자검거인원[명],명,1956,1878,1918,1718,1496
위증죄,여자검거인원[명],명,685,679,664,661,595
위증죄,불상검거인원[명],명,16,26,35,24,15
위증죄,법인체[개],개,-,-,2,1,2
위치정보의보호및이용등에관한법률,발생건수[건],건,84,116,98,121,142
위치정보의보호및이용등에관한법률,검거건수[건],건,79,111,93,114,132
위치정보의보호및이용등에관한법률,발생건수 대비 검거건수[%],%,94,95.7,94.9,94.2,93
위치정보의보호및이용등에관한법률,검거인원[명],명,179,206,137,166,182
위치정보의보호및이용등에관한법률,남자검거인원[명],명,111,136,106,123,135
위치정보의보호및이용등에관한법률,여자검거인원[명],명,64,66,27,36,39
위치정보의보호및이용등에관한법률,불상검거인원[명],명,4,4,4,7,8
위치정보의보호및이용등에관한법률,법인체[개],개,-,1,1,2,2
유기와학대의죄,발생건수[건],건,168,237,260,199,178
유기와학대의죄,검거건수[건],건,90,93,99,81,92
유기와학대의죄,발생건수 대비 검거건수[%],%,53.6,39.2,38.1,40.7,51.7
유기와학대의죄,검거인원[명],명,132,132,137,138,155
유기와학대의죄,남자검거인원[명],명,53,54,63,62,69
유기와학대의죄,여자검거인원[명],명,79,78,74,75,85
유기와학대의죄,불상검거인원[명],명,-,-,-,1,1
유기와학대의죄,법인체[개],개,-,-,-,3,-
유선및도선사업법,발생건수[건],건,251,174,43,3612,246
유선및도선사업법,검거건수[건],건,249,175,43,3606,246
유선및도선사업법,발생건수 대비 검거건수[%],%,99.2,100.6,100,99.8,100
유선및도선사업법,검거인원[명],명,81,45,48,68,40
유선및도선사업법,남자검거인원[명],명,76,44,46,61,38
유선및도선사업법,여자검거인원[명],명,5,1,2,7,2
유선및도선사업법,불상검거인원[명],명,-,-,-,-,-
유선및도선사업법,법인체[개],개,7,5,5,15,6
음반·비디오물및게임물에관한법률,발생건수[건],건,2,2,2,1,1
음반·비디오물및게임물에관한법률,검거건수[건],건,2,2,2,1,1
음반·비디오물및게임물에관한법률,발생건수 대비 검거건수[%],%,100,100,100,100,100
음반·비디오물및게임물에관한법률,검거인원[명],명,2,2,8,1,1
음반·비디오물및게임물에관한법률,남자검거인원[명],명,-,-,-,-,-
음반·비디오물및게임물에관한법률,여자검거인원[명],명,2,2,8,1,1
음반·비디오물및게임물에관한법률,불상검거인원[명],명,-,-,-,-,-
음반·비디오물및게임물에관한법률,법인체[개],개,-,-,-,-,-
음악산업진흥에관한법률,발생건수[건],건,6659,7039,5493,5156,3745
음악산업진흥에관한법률,검거건수[건],건,6625,7015,5474,5121,3727
음악산업진흥에관한법률,발생건수 대비 검거건수[%],%,99.5,99.7,99.7,99.3,99.5
음악산업진흥에관한법률,검거인원[명],명,11257,10800,8625,8416,6090
음악산업진흥에관한법률,남자검거인원[명],명,2466,2517,1957,1805,1414
음악산업진흥에관한법률,여자검거인원[명],명,8650,8150,6547,6503,4558
음악산업진흥에관한법률,불상검거인원[명],명,141,133,121,108,118
음악산업진흥에관한법률,법인체[개],개,2,1,-,2,-
인질강요·살해·상해,발생건수[건],건,2,-,4,1,1
인질강요·살해·상해,검거건수[건],건,2,-,4,1,1
인질강요·살해·상해,발생건수 대비 검거건수[%],%,100,-,100,100,100
인질강요·살해·상해,검거인원[명],명,2,-,8,1,-
인질강요·살해·상해,남자검거인원[명],명,2,-,8,1,-
인질강요·살해·상해,여자검거인원[명],명,-,-,-,-,-
인질강요·살해·상해,불상검거인원[명],명,-,-,-,-,-
인질강요·살해·상해,법인체[개],개,-,-,-,-,-
일수와수리에관한죄,발생건수[건],건,4,7,8,9,6
일수와수리에관한죄,검거건수[건],건,4,5,8,7,4
일수와수리에관한죄,발생건수 대비 검거건수[%],%,100,71.4,100,77.8,66.7
일수와수리에관한죄,검거인원[명],명,6,9,12,7,6
일수와수리에관한죄,남자검거인원[명],명,3,7,12,7,6
일수와수리에관한죄,여자검거인원[명],명,3,-,-,-,-
일수와수리에관한죄,불상검거인원[명],명,-,2,-,-,-
일수와수리에관한죄,법인체[개],개,-,-,-,-,-
자동차관리법,발생건수[건],건,25754,18542,15514,16533,19437
자동차관리법,검거건수[건],건,24685,17858,14826,15823,18300
자동차관리법,발생건수 대비 검거건수[%],%,95.8,96.3,95.6,95.7,94.2
자동차관리법,검거인원[명],명,29554,21381,17746,18187,20995
자동차관리법,남자검거인원[명],명,26371,19125,15905,16201,18699
자동차관리법,여자검거인원[명],명,2706,1828,1442,1570,1588
자동차관리법,불상검거인원[명],명,477,428,399,416,708
자동차관리법,법인체[개],개,572,686,607,365,451
자동차손해배상보장법,발생건수[건],건,27734,15506,5688,4973,4548
자동차손해배상보장법,검거건수[건],건,26435,15233,5609,4814,4366
자동차손해배상보장법,발생건수 대비 검거건수[%],%,95.3,98.2,98.6,96.8,96
자동차손해배상보장법,검거인원[명],명,29057,17140,6592,5576,5363
자동차손해배상보장법,남자검거인원[명],명,25702,15132,5910,5018,4829
자동차손해배상보장법,여자검거인원[명],명,3245,1972,660,542,513
자동차손해배상보장법,불상검거인원[명],명,110,36,22,16,21
자동차손해배상보장법,법인체[개],개,9,5,4,4,3
자연공원법,발생건수[건],건,112,124,119,107,133
자연공원법,검거건수[건],건,110,121,114,102,129
자연공원법,발생건수 대비 검거건수[%],%,98.2,97.6,95.8,95.3,97
자연공원법,검거인원[명],명,145,158,134,113,163
자연공원법,남자검거인원[명],명,119,137,114,94,135
자연공원법,여자검거인원[명],명,25,18,17,17,19
자연공원법,불상검거인원[명],명,1,3,3,2,9
자연공원법,법인체[개],개,6,5,7,3,3
장물에관한죄,발생건수[건],건,2043,1899,929,890,601
장물에관한죄,검거건수[건],건,2075,1883,895,860,574
장물에관한죄,발생건수 대비 검거건수[%],%,101.6,99.2,96.3,96.6,95.5
장물에관한죄,검거인원[명],명,3867,3185,1818,1454,1127
장물에관한죄,남자검거인원[명],명,3257,2619,1508,1191,891
장물에관한죄,여자검거인원[명],명,546,482,282,231,192
장물에관한죄,불상검거인원[명],명,64,84,28,32,44
장물에관한죄,법인체[개],개,1,-,1,3,1
장사등에관한법률,발생건수[건],건,74,95,86,110,95
장사등에관한법률,검거건수[건],건,68,88,80,104,81
장사등에관한법률,발생건수 대비 검거건수[%],%,91.9,92.6,93,94.5,85.3
장사등에관한법률,검거인원[명],명,104,870,108,140,139
장사등에관한법률,남자검거인원[명],명,87,107,95,131,126
장사등에관한법률,여자검거인원[명],명,15,10,10,8,10
장사등에관한법률,불상검거인원[명],명,2,753,3,1,3
장사등에관한법률,법인체[개],개,3,2,4,13,3
재난및안전관리기본법,발생건수[건],건,6,4,5,2,5
재난및안전관리기본법,검거건수[건],건,5,5,5,2,5
재난및안전관리기본법,발생건수 대비 검거건수[%],%,83.3,125,100,100,100
재난및안전관리기본법,검거인원[명],명,9,5,9,3,5
재난및안전관리기본법,남자검거인원[명],명,6,4,7,3,5
재난및안전관리기본법,여자검거인원[명],명,3,1,2,-,-
재난및안전관리기본법,불상검거인원[명],명,-,-,-,-,-
재난및안전관리기본법,법인체[개],개,-,1,1,-,2
전기통신기본법,발생건수[건],건,295,343,556,820,1641
전기통신기본법,검거건수[건],건,277,327,499,778,1529
전기통신기본법,발생건수 대비 검거건수[%],%,93.9,95.3,89.7,94.9,93.2
전기통신기본법,검거인원[명],명,553,1321,1886,2351,3869
전기통신기본법,남자검거인원[명],명,472,1084,1482,1803,3090
